"","ID_rispondente","blocco","ID_domanda","alternativa","dolce","bottiglia","salame","torrone","cioccolatini","miele","grana","prezzo","destinatario","anni","occupazione","genere","provincia","team","scelta"
"7282",304,"2",4,"1","pandoro","spumante","1","0","1","0","1",20,"Parente",25,"Studente","M","TN","Team Panettone","0"
"7283",304,"2",4,"2","pandoro","passito","1","1","0","1","1",20,"Parente",25,"Studente","M","TN","Team Panettone","1"
"7284",304,"2",4,"3","panettone","passito","1","0","0","1","0",13,"Parente",25,"Studente","M","TN","Team Panettone","0"
"7285",304,"2",5,"1","panettone","spumante","0","1","0","0","1",20,"Parente",25,"Studente","M","TN","Team Panettone","1"
"7286",304,"2",5,"2","panettone","passito","0","1","1","0","1",16,"Parente",25,"Studente","M","TN","Team Panettone","0"
"7287",304,"2",5,"3","panettone","passito","1","1","0","0","0",16,"Parente",25,"Studente","M","TN","Team Panettone","0"
"7288",304,"2",6,"1","panettone","spumante","0","0","1","0","0",16,"Parente",25,"Studente","M","TN","Team Panettone","0"
"7289",304,"2",6,"2","pandoro","spumante","0","1","0","1","0",16,"Parente",25,"Studente","M","TN","Team Panettone","1"
"7290",304,"2",6,"3","pandoro","spumante","1","0","0","1","0",20,"Parente",25,"Studente","M","TN","Team Panettone","0"
"7291",304,"2",7,"1","pandoro","passito","0","0","1","0","0",10,"Parente",25,"Studente","M","TN","Team Panettone","0"
"7292",304,"2",7,"2","panettone","passito","0","0","0","0","0",13,"Parente",25,"Studente","M","TN","Team Panettone","0"
"7293",304,"2",7,"3","panettone","passito","1","0","1","0","1",20,"Parente",25,"Studente","M","TN","Team Panettone","1"
"7294",304,"2",8,"1","pandoro","spumante","1","0","0","1","0",13,"Parente",25,"Studente","M","TN","Team Panettone","0"
"7295",304,"2",8,"2","panettone","spumante","1","0","0","0","1",10,"Parente",25,"Studente","M","TN","Team Panettone","1"
"7296",304,"2",8,"3","pandoro","passito","0","1","1","1","0",13,"Parente",25,"Studente","M","TN","Team Panettone","0"
"7297",305,"2",1,"1","pandoro","passito","0","1","0","0","1",13,"Amico",25,"Altro","M","TN","Team Pandoro","0"
"7298",305,"2",1,"2","panettone","passito","0","0","1","1","1",20,"Amico",25,"Altro","M","TN","Team Pandoro","1"
"7299",305,"2",1,"3","pandoro","passito","0","0","0","1","1",10,"Amico",25,"Altro","M","TN","Team Pandoro","0"
"7300",305,"2",2,"1","pandoro","spumante","1","1","1","1","1",10,"Amico",25,"Altro","M","TN","Team Pandoro","1"
"7301",305,"2",2,"2","panettone","spumante","1","1","1","0","0",20,"Amico",25,"Altro","M","TN","Team Pandoro","0"
"7302",305,"2",2,"3","panettone","spumante","0","1","1","1","0",20,"Amico",25,"Altro","M","TN","Team Pandoro","0"
"7303",305,"2",3,"1","pandoro","passito","0","1","1","1","0",20,"Amico",25,"Altro","M","TN","Team Pandoro","0"
"7304",305,"2",3,"2","pandoro","passito","1","0","0","0","1",16,"Amico",25,"Altro","M","TN","Team Pandoro","0"
"7305",305,"2",3,"3","panettone","spumante","0","0","0","1","1",16,"Amico",25,"Altro","M","TN","Team Pandoro","1"
"7306",305,"2",4,"1","pandoro","spumante","1","0","1","0","1",20,"Amico",25,"Altro","M","TN","Team Pandoro","0"
"7307",305,"2",4,"2","pandoro","passito","1","1","0","1","1",20,"Amico",25,"Altro","M","TN","Team Pandoro","1"
"7308",305,"2",4,"3","panettone","passito","1","0","0","1","0",13,"Amico",25,"Altro","M","TN","Team Pandoro","0"
"7309",305,"2",5,"1","panettone","spumante","0","1","0","0","1",20,"Amico",25,"Altro","M","TN","Team Pandoro","0"
"7310",305,"2",5,"2","panettone","passito","0","1","1","0","1",16,"Amico",25,"Altro","M","TN","Team Pandoro","1"
"7311",305,"2",5,"3","panettone","passito","1","1","0","0","0",16,"Amico",25,"Altro","M","TN","Team Pandoro","0"
"7312",305,"2",6,"1","panettone","spumante","0","0","1","0","0",16,"Amico",25,"Altro","M","TN","Team Pandoro","1"
"7313",305,"2",6,"2","pandoro","spumante","0","1","0","1","0",16,"Amico",25,"Altro","M","TN","Team Pandoro","0"
"7314",305,"2",6,"3","pandoro","spumante","1","0","0","1","0",20,"Amico",25,"Altro","M","TN","Team Pandoro","0"
"7315",305,"2",7,"1","pandoro","passito","0","0","1","0","0",10,"Amico",25,"Altro","M","TN","Team Pandoro","0"
"7316",305,"2",7,"2","panettone","passito","0","0","0","0","0",13,"Amico",25,"Altro","M","TN","Team Pandoro","0"
"7317",305,"2",7,"3","panettone","passito","1","0","1","0","1",20,"Amico",25,"Altro","M","TN","Team Pandoro","1"
"7318",305,"2",8,"1","pandoro","spumante","1","0","0","1","0",13,"Amico",25,"Altro","M","TN","Team Pandoro","0"
"7319",305,"2",8,"2","panettone","spumante","1","0","0","0","1",10,"Amico",25,"Altro","M","TN","Team Pandoro","1"
"7320",305,"2",8,"3","pandoro","passito","0","1","1","1","0",13,"Amico",25,"Altro","M","TN","Team Pandoro","0"
"7321",306,"2",1,"1","pandoro","passito","0","1","0","0","1",13,"Parente",26,"Lavoratore","F","TN","Team Panettone","1"
"7322",306,"2",1,"2","panettone","passito","0","0","1","1","1",20,"Parente",26,"Lavoratore","F","TN","Team Panettone","0"
"7323",306,"2",1,"3","pandoro","passito","0","0","0","1","1",10,"Parente",26,"Lavoratore","F","TN","Team Panettone","0"
"7324",306,"2",2,"1","pandoro","spumante","1","1","1","1","1",10,"Parente",26,"Lavoratore","F","TN","Team Panettone","1"
"7325",306,"2",2,"2","panettone","spumante","1","1","1","0","0",20,"Parente",26,"Lavoratore","F","TN","Team Panettone","0"
"7326",306,"2",2,"3","panettone","spumante","0","1","1","1","0",20,"Parente",26,"Lavoratore","F","TN","Team Panettone","0"
"7327",306,"2",3,"1","pandoro","passito","0","1","1","1","0",20,"Parente",26,"Lavoratore","F","TN","Team Panettone","0"
"7328",306,"2",3,"2","pandoro","passito","1","0","0","0","1",16,"Parente",26,"Lavoratore","F","TN","Team Panettone","0"
"7329",306,"2",3,"3","panettone","spumante","0","0","0","1","1",16,"Parente",26,"Lavoratore","F","TN","Team Panettone","1"
"7330",306,"2",4,"1","pandoro","spumante","1","0","1","0","1",20,"Parente",26,"Lavoratore","F","TN","Team Panettone","0"
"7331",306,"2",4,"2","pandoro","passito","1","1","0","1","1",20,"Parente",26,"Lavoratore","F","TN","Team Panettone","0"
"7332",306,"2",4,"3","panettone","passito","1","0","0","1","0",13,"Parente",26,"Lavoratore","F","TN","Team Panettone","1"
"7333",306,"2",5,"1","panettone","spumante","0","1","0","0","1",20,"Parente",26,"Lavoratore","F","TN","Team Panettone","0"
"7334",306,"2",5,"2","panettone","passito","0","1","1","0","1",16,"Parente",26,"Lavoratore","F","TN","Team Panettone","1"
"7335",306,"2",5,"3","panettone","passito","1","1","0","0","0",16,"Parente",26,"Lavoratore","F","TN","Team Panettone","0"
"7336",306,"2",6,"1","panettone","spumante","0","0","1","0","0",16,"Parente",26,"Lavoratore","F","TN","Team Panettone","0"
"7337",306,"2",6,"2","pandoro","spumante","0","1","0","1","0",16,"Parente",26,"Lavoratore","F","TN","Team Panettone","1"
"7338",306,"2",6,"3","pandoro","spumante","1","0","0","1","0",20,"Parente",26,"Lavoratore","F","TN","Team Panettone","0"
"7339",306,"2",7,"1","pandoro","passito","0","0","1","0","0",10,"Parente",26,"Lavoratore","F","TN","Team Panettone","0"
"7340",306,"2",7,"2","panettone","passito","0","0","0","0","0",13,"Parente",26,"Lavoratore","F","TN","Team Panettone","0"
"7341",306,"2",7,"3","panettone","passito","1","0","1","0","1",20,"Parente",26,"Lavoratore","F","TN","Team Panettone","1"
"7342",306,"2",8,"1","pandoro","spumante","1","0","0","1","0",13,"Parente",26,"Lavoratore","F","TN","Team Panettone","0"
"7343",306,"2",8,"2","panettone","spumante","1","0","0","0","1",10,"Parente",26,"Lavoratore","F","TN","Team Panettone","0"
"7344",306,"2",8,"3","pandoro","passito","0","1","1","1","0",13,"Parente",26,"Lavoratore","F","TN","Team Panettone","1"
"7345",307,"2",1,"1","pandoro","passito","0","1","0","0","1",13,"Parente",26,"Lavoratore","M","BO","Team Panettone","0"
"7346",307,"2",1,"2","panettone","passito","0","0","1","1","1",20,"Parente",26,"Lavoratore","M","BO","Team Panettone","1"
"7347",307,"2",1,"3","pandoro","passito","0","0","0","1","1",10,"Parente",26,"Lavoratore","M","BO","Team Panettone","0"
"7348",307,"2",2,"1","pandoro","spumante","1","1","1","1","1",10,"Parente",26,"Lavoratore","M","BO","Team Panettone","1"
"7349",307,"2",2,"2","panettone","spumante","1","1","1","0","0",20,"Parente",26,"Lavoratore","M","BO","Team Panettone","0"
"7350",307,"2",2,"3","panettone","spumante","0","1","1","1","0",20,"Parente",26,"Lavoratore","M","BO","Team Panettone","0"
"7351",307,"2",3,"1","pandoro","passito","0","1","1","1","0",20,"Parente",26,"Lavoratore","M","BO","Team Panettone","0"
"7352",307,"2",3,"2","pandoro","passito","1","0","0","0","1",16,"Parente",26,"Lavoratore","M","BO","Team Panettone","0"
"7353",307,"2",3,"3","panettone","spumante","0","0","0","1","1",16,"Parente",26,"Lavoratore","M","BO","Team Panettone","1"
"7354",307,"2",4,"1","pandoro","spumante","1","0","1","0","1",20,"Parente",26,"Lavoratore","M","BO","Team Panettone","0"
"7355",307,"2",4,"2","pandoro","passito","1","1","0","1","1",20,"Parente",26,"Lavoratore","M","BO","Team Panettone","0"
"7356",307,"2",4,"3","panettone","passito","1","0","0","1","0",13,"Parente",26,"Lavoratore","M","BO","Team Panettone","1"
"7357",307,"2",5,"1","panettone","spumante","0","1","0","0","1",20,"Parente",26,"Lavoratore","M","BO","Team Panettone","0"
"7358",307,"2",5,"2","panettone","passito","0","1","1","0","1",16,"Parente",26,"Lavoratore","M","BO","Team Panettone","1"
"7359",307,"2",5,"3","panettone","passito","1","1","0","0","0",16,"Parente",26,"Lavoratore","M","BO","Team Panettone","0"
"7360",307,"2",6,"1","panettone","spumante","0","0","1","0","0",16,"Parente",26,"Lavoratore","M","BO","Team Panettone","1"
"7361",307,"2",6,"2","pandoro","spumante","0","1","0","1","0",16,"Parente",26,"Lavoratore","M","BO","Team Panettone","0"
"7362",307,"2",6,"3","pandoro","spumante","1","0","0","1","0",20,"Parente",26,"Lavoratore","M","BO","Team Panettone","0"
"7363",307,"2",7,"1","pandoro","passito","0","0","1","0","0",10,"Parente",26,"Lavoratore","M","BO","Team Panettone","0"
"7364",307,"2",7,"2","panettone","passito","0","0","0","0","0",13,"Parente",26,"Lavoratore","M","BO","Team Panettone","0"
"7365",307,"2",7,"3","panettone","passito","1","0","1","0","1",20,"Parente",26,"Lavoratore","M","BO","Team Panettone","1"
"7366",307,"2",8,"1","pandoro","spumante","1","0","0","1","0",13,"Parente",26,"Lavoratore","M","BO","Team Panettone","0"
"7367",307,"2",8,"2","panettone","spumante","1","0","0","0","1",10,"Parente",26,"Lavoratore","M","BO","Team Panettone","1"
"7368",307,"2",8,"3","pandoro","passito","0","1","1","1","0",13,"Parente",26,"Lavoratore","M","BO","Team Panettone","0"
"7369",308,"2",1,"1","pandoro","passito","0","1","0","0","1",13,"Parente",23,"Studente","F","VI","Team Pandoro","0"
"7370",308,"2",1,"2","panettone","passito","0","0","1","1","1",20,"Parente",23,"Studente","F","VI","Team Pandoro","0"
"7371",308,"2",1,"3","pandoro","passito","0","0","0","1","1",10,"Parente",23,"Studente","F","VI","Team Pandoro","1"
"7372",308,"2",2,"1","pandoro","spumante","1","1","1","1","1",10,"Parente",23,"Studente","F","VI","Team Pandoro","1"
"7373",308,"2",2,"2","panettone","spumante","1","1","1","0","0",20,"Parente",23,"Studente","F","VI","Team Pandoro","0"
"7374",308,"2",2,"3","panettone","spumante","0","1","1","1","0",20,"Parente",23,"Studente","F","VI","Team Pandoro","0"
"7375",308,"2",3,"1","pandoro","passito","0","1","1","1","0",20,"Parente",23,"Studente","F","VI","Team Pandoro","0"
"7376",308,"2",3,"2","pandoro","passito","1","0","0","0","1",16,"Parente",23,"Studente","F","VI","Team Pandoro","1"
"7377",308,"2",3,"3","panettone","spumante","0","0","0","1","1",16,"Parente",23,"Studente","F","VI","Team Pandoro","0"
"7378",308,"2",4,"1","pandoro","spumante","1","0","1","0","1",20,"Parente",23,"Studente","F","VI","Team Pandoro","0"
"7379",308,"2",4,"2","pandoro","passito","1","1","0","1","1",20,"Parente",23,"Studente","F","VI","Team Pandoro","0"
"7380",308,"2",4,"3","panettone","passito","1","0","0","1","0",13,"Parente",23,"Studente","F","VI","Team Pandoro","1"
"7381",308,"2",5,"1","panettone","spumante","0","1","0","0","1",20,"Parente",23,"Studente","F","VI","Team Pandoro","0"
"7382",308,"2",5,"2","panettone","passito","0","1","1","0","1",16,"Parente",23,"Studente","F","VI","Team Pandoro","0"
"7383",308,"2",5,"3","panettone","passito","1","1","0","0","0",16,"Parente",23,"Studente","F","VI","Team Pandoro","1"
"7384",308,"2",6,"1","panettone","spumante","0","0","1","0","0",16,"Parente",23,"Studente","F","VI","Team Pandoro","0"
"7385",308,"2",6,"2","pandoro","spumante","0","1","0","1","0",16,"Parente",23,"Studente","F","VI","Team Pandoro","1"
"7386",308,"2",6,"3","pandoro","spumante","1","0","0","1","0",20,"Parente",23,"Studente","F","VI","Team Pandoro","0"
"7387",308,"2",7,"1","pandoro","passito","0","0","1","0","0",10,"Parente",23,"Studente","F","VI","Team Pandoro","1"
"7388",308,"2",7,"2","panettone","passito","0","0","0","0","0",13,"Parente",23,"Studente","F","VI","Team Pandoro","0"
"7389",308,"2",7,"3","panettone","passito","1","0","1","0","1",20,"Parente",23,"Studente","F","VI","Team Pandoro","0"
"7390",308,"2",8,"1","pandoro","spumante","1","0","0","1","0",13,"Parente",23,"Studente","F","VI","Team Pandoro","0"
"7391",308,"2",8,"2","panettone","spumante","1","0","0","0","1",10,"Parente",23,"Studente","F","VI","Team Pandoro","1"
"7392",308,"2",8,"3","pandoro","passito","0","1","1","1","0",13,"Parente",23,"Studente","F","VI","Team Pandoro","0"
"7393",309,"2",1,"1","pandoro","passito","0","1","0","0","1",13,"Amico",25,"Studente","M","BO","Team Pandoro","0"
"7394",309,"2",1,"2","panettone","passito","0","0","1","1","1",20,"Amico",25,"Studente","M","BO","Team Pandoro","0"
"7395",309,"2",1,"3","pandoro","passito","0","0","0","1","1",10,"Amico",25,"Studente","M","BO","Team Pandoro","1"
"7396",309,"2",2,"1","pandoro","spumante","1","1","1","1","1",10,"Amico",25,"Studente","M","BO","Team Pandoro","1"
"7397",309,"2",2,"2","panettone","spumante","1","1","1","0","0",20,"Amico",25,"Studente","M","BO","Team Pandoro","0"
"7398",309,"2",2,"3","panettone","spumante","0","1","1","1","0",20,"Amico",25,"Studente","M","BO","Team Pandoro","0"
"7399",309,"2",3,"1","pandoro","passito","0","1","1","1","0",20,"Amico",25,"Studente","M","BO","Team Pandoro","0"
"7400",309,"2",3,"2","pandoro","passito","1","0","0","0","1",16,"Amico",25,"Studente","M","BO","Team Pandoro","1"
"7401",309,"2",3,"3","panettone","spumante","0","0","0","1","1",16,"Amico",25,"Studente","M","BO","Team Pandoro","0"
"7402",309,"2",4,"1","pandoro","spumante","1","0","1","0","1",20,"Amico",25,"Studente","M","BO","Team Pandoro","0"
"7403",309,"2",4,"2","pandoro","passito","1","1","0","1","1",20,"Amico",25,"Studente","M","BO","Team Pandoro","1"
"7404",309,"2",4,"3","panettone","passito","1","0","0","1","0",13,"Amico",25,"Studente","M","BO","Team Pandoro","0"
"7405",309,"2",5,"1","panettone","spumante","0","1","0","0","1",20,"Amico",25,"Studente","M","BO","Team Pandoro","0"
"7406",309,"2",5,"2","panettone","passito","0","1","1","0","1",16,"Amico",25,"Studente","M","BO","Team Pandoro","1"
"7407",309,"2",5,"3","panettone","passito","1","1","0","0","0",16,"Amico",25,"Studente","M","BO","Team Pandoro","0"
"7408",309,"2",6,"1","panettone","spumante","0","0","1","0","0",16,"Amico",25,"Studente","M","BO","Team Pandoro","0"
"7409",309,"2",6,"2","pandoro","spumante","0","1","0","1","0",16,"Amico",25,"Studente","M","BO","Team Pandoro","1"
"7410",309,"2",6,"3","pandoro","spumante","1","0","0","1","0",20,"Amico",25,"Studente","M","BO","Team Pandoro","0"
"7411",309,"2",7,"1","pandoro","passito","0","0","1","0","0",10,"Amico",25,"Studente","M","BO","Team Pandoro","1"
"7412",309,"2",7,"2","panettone","passito","0","0","0","0","0",13,"Amico",25,"Studente","M","BO","Team Pandoro","0"
"7413",309,"2",7,"3","panettone","passito","1","0","1","0","1",20,"Amico",25,"Studente","M","BO","Team Pandoro","0"
"7414",309,"2",8,"1","pandoro","spumante","1","0","0","1","0",13,"Amico",25,"Studente","M","BO","Team Pandoro","0"
"7415",309,"2",8,"2","panettone","spumante","1","0","0","0","1",10,"Amico",25,"Studente","M","BO","Team Pandoro","0"
"7416",309,"2",8,"3","pandoro","passito","0","1","1","1","0",13,"Amico",25,"Studente","M","BO","Team Pandoro","1"
"7417",310,"2",1,"1","pandoro","passito","0","1","0","0","1",13,"Parente",23,"Studente","F","MN","Team Pandoro","0"
"7418",310,"2",1,"2","panettone","passito","0","0","1","1","1",20,"Parente",23,"Studente","F","MN","Team Pandoro","0"
"7419",310,"2",1,"3","pandoro","passito","0","0","0","1","1",10,"Parente",23,"Studente","F","MN","Team Pandoro","1"
"7420",310,"2",2,"1","pandoro","spumante","1","1","1","1","1",10,"Parente",23,"Studente","F","MN","Team Pandoro","0"
"7421",310,"2",2,"2","panettone","spumante","1","1","1","0","0",20,"Parente",23,"Studente","F","MN","Team Pandoro","1"
"7422",310,"2",2,"3","panettone","spumante","0","1","1","1","0",20,"Parente",23,"Studente","F","MN","Team Pandoro","0"
"7423",310,"2",3,"1","pandoro","passito","0","1","1","1","0",20,"Parente",23,"Studente","F","MN","Team Pandoro","0"
"7424",310,"2",3,"2","pandoro","passito","1","0","0","0","1",16,"Parente",23,"Studente","F","MN","Team Pandoro","0"
"7425",310,"2",3,"3","panettone","spumante","0","0","0","1","1",16,"Parente",23,"Studente","F","MN","Team Pandoro","1"
"7426",310,"2",4,"1","pandoro","spumante","1","0","1","0","1",20,"Parente",23,"Studente","F","MN","Team Pandoro","0"
"7427",310,"2",4,"2","pandoro","passito","1","1","0","1","1",20,"Parente",23,"Studente","F","MN","Team Pandoro","1"
"7428",310,"2",4,"3","panettone","passito","1","0","0","1","0",13,"Parente",23,"Studente","F","MN","Team Pandoro","0"
"7429",310,"2",5,"1","panettone","spumante","0","1","0","0","1",20,"Parente",23,"Studente","F","MN","Team Pandoro","1"
"7430",310,"2",5,"2","panettone","passito","0","1","1","0","1",16,"Parente",23,"Studente","F","MN","Team Pandoro","0"
"7431",310,"2",5,"3","panettone","passito","1","1","0","0","0",16,"Parente",23,"Studente","F","MN","Team Pandoro","0"
"7432",310,"2",6,"1","panettone","spumante","0","0","1","0","0",16,"Parente",23,"Studente","F","MN","Team Pandoro","1"
"7433",310,"2",6,"2","pandoro","spumante","0","1","0","1","0",16,"Parente",23,"Studente","F","MN","Team Pandoro","0"
"7434",310,"2",6,"3","pandoro","spumante","1","0","0","1","0",20,"Parente",23,"Studente","F","MN","Team Pandoro","0"
"7435",310,"2",7,"1","pandoro","passito","0","0","1","0","0",10,"Parente",23,"Studente","F","MN","Team Pandoro","1"
"7436",310,"2",7,"2","panettone","passito","0","0","0","0","0",13,"Parente",23,"Studente","F","MN","Team Pandoro","0"
"7437",310,"2",7,"3","panettone","passito","1","0","1","0","1",20,"Parente",23,"Studente","F","MN","Team Pandoro","0"
"7438",310,"2",8,"1","pandoro","spumante","1","0","0","1","0",13,"Parente",23,"Studente","F","MN","Team Pandoro","0"
"7439",310,"2",8,"2","panettone","spumante","1","0","0","0","1",10,"Parente",23,"Studente","F","MN","Team Pandoro","1"
"7440",310,"2",8,"3","pandoro","passito","0","1","1","1","0",13,"Parente",23,"Studente","F","MN","Team Pandoro","0"
"7441",311,"2",1,"1","pandoro","passito","0","1","0","0","1",13,"Famiglia del partner",19,"Studente","M","VE","Team Pandoro","0"
"7442",311,"2",1,"2","panettone","passito","0","0","1","1","1",20,"Famiglia del partner",19,"Studente","M","VE","Team Pandoro","0"
"7443",311,"2",1,"3","pandoro","passito","0","0","0","1","1",10,"Famiglia del partner",19,"Studente","M","VE","Team Pandoro","1"
"7444",311,"2",2,"1","pandoro","spumante","1","1","1","1","1",10,"Famiglia del partner",19,"Studente","M","VE","Team Pandoro","1"
"7445",311,"2",2,"2","panettone","spumante","1","1","1","0","0",20,"Famiglia del partner",19,"Studente","M","VE","Team Pandoro","0"
"7446",311,"2",2,"3","panettone","spumante","0","1","1","1","0",20,"Famiglia del partner",19,"Studente","M","VE","Team Pandoro","0"
"7447",311,"2",3,"1","pandoro","passito","0","1","1","1","0",20,"Famiglia del partner",19,"Studente","M","VE","Team Pandoro","1"
"7448",311,"2",3,"2","pandoro","passito","1","0","0","0","1",16,"Famiglia del partner",19,"Studente","M","VE","Team Pandoro","0"
"7449",311,"2",3,"3","panettone","spumante","0","0","0","1","1",16,"Famiglia del partner",19,"Studente","M","VE","Team Pandoro","0"
"7450",311,"2",4,"1","pandoro","spumante","1","0","1","0","1",20,"Famiglia del partner",19,"Studente","M","VE","Team Pandoro","0"
"7451",311,"2",4,"2","pandoro","passito","1","1","0","1","1",20,"Famiglia del partner",19,"Studente","M","VE","Team Pandoro","0"
"7452",311,"2",4,"3","panettone","passito","1","0","0","1","0",13,"Famiglia del partner",19,"Studente","M","VE","Team Pandoro","1"
"7453",311,"2",5,"1","panettone","spumante","0","1","0","0","1",20,"Famiglia del partner",19,"Studente","M","VE","Team Pandoro","0"
"7454",311,"2",5,"2","panettone","passito","0","1","1","0","1",16,"Famiglia del partner",19,"Studente","M","VE","Team Pandoro","0"
"7455",311,"2",5,"3","panettone","passito","1","1","0","0","0",16,"Famiglia del partner",19,"Studente","M","VE","Team Pandoro","1"
"7456",311,"2",6,"1","panettone","spumante","0","0","1","0","0",16,"Famiglia del partner",19,"Studente","M","VE","Team Pandoro","0"
"7457",311,"2",6,"2","pandoro","spumante","0","1","0","1","0",16,"Famiglia del partner",19,"Studente","M","VE","Team Pandoro","0"
"7458",311,"2",6,"3","pandoro","spumante","1","0","0","1","0",20,"Famiglia del partner",19,"Studente","M","VE","Team Pandoro","1"
"7459",311,"2",7,"1","pandoro","passito","0","0","1","0","0",10,"Famiglia del partner",19,"Studente","M","VE","Team Pandoro","0"
"7460",311,"2",7,"2","panettone","passito","0","0","0","0","0",13,"Famiglia del partner",19,"Studente","M","VE","Team Pandoro","0"
"7461",311,"2",7,"3","panettone","passito","1","0","1","0","1",20,"Famiglia del partner",19,"Studente","M","VE","Team Pandoro","1"
"7462",311,"2",8,"1","pandoro","spumante","1","0","0","1","0",13,"Famiglia del partner",19,"Studente","M","VE","Team Pandoro","0"
"7463",311,"2",8,"2","panettone","spumante","1","0","0","0","1",10,"Famiglia del partner",19,"Studente","M","VE","Team Pandoro","1"
"7464",311,"2",8,"3","pandoro","passito","0","1","1","1","0",13,"Famiglia del partner",19,"Studente","M","VE","Team Pandoro","0"
"7465",312,"2",1,"1","pandoro","passito","0","1","0","0","1",13,"Famiglia del partner",20,"Studente","F","VI","Team Pandoro","1"
"7466",312,"2",1,"2","panettone","passito","0","0","1","1","1",20,"Famiglia del partner",20,"Studente","F","VI","Team Pandoro","0"
"7467",312,"2",1,"3","pandoro","passito","0","0","0","1","1",10,"Famiglia del partner",20,"Studente","F","VI","Team Pandoro","0"
"7468",312,"2",2,"1","pandoro","spumante","1","1","1","1","1",10,"Famiglia del partner",20,"Studente","F","VI","Team Pandoro","1"
"7469",312,"2",2,"2","panettone","spumante","1","1","1","0","0",20,"Famiglia del partner",20,"Studente","F","VI","Team Pandoro","0"
"7470",312,"2",2,"3","panettone","spumante","0","1","1","1","0",20,"Famiglia del partner",20,"Studente","F","VI","Team Pandoro","0"
"7471",312,"2",3,"1","pandoro","passito","0","1","1","1","0",20,"Famiglia del partner",20,"Studente","F","VI","Team Pandoro","0"
"7472",312,"2",3,"2","pandoro","passito","1","0","0","0","1",16,"Famiglia del partner",20,"Studente","F","VI","Team Pandoro","1"
"7473",312,"2",3,"3","panettone","spumante","0","0","0","1","1",16,"Famiglia del partner",20,"Studente","F","VI","Team Pandoro","0"
"7474",312,"2",4,"1","pandoro","spumante","1","0","1","0","1",20,"Famiglia del partner",20,"Studente","F","VI","Team Pandoro","1"
"7475",312,"2",4,"2","pandoro","passito","1","1","0","1","1",20,"Famiglia del partner",20,"Studente","F","VI","Team Pandoro","0"
"7476",312,"2",4,"3","panettone","passito","1","0","0","1","0",13,"Famiglia del partner",20,"Studente","F","VI","Team Pandoro","0"
"7477",312,"2",5,"1","panettone","spumante","0","1","0","0","1",20,"Famiglia del partner",20,"Studente","F","VI","Team Pandoro","0"
"7478",312,"2",5,"2","panettone","passito","0","1","1","0","1",16,"Famiglia del partner",20,"Studente","F","VI","Team Pandoro","0"
"7479",312,"2",5,"3","panettone","passito","1","1","0","0","0",16,"Famiglia del partner",20,"Studente","F","VI","Team Pandoro","1"
"7480",312,"2",6,"1","panettone","spumante","0","0","1","0","0",16,"Famiglia del partner",20,"Studente","F","VI","Team Pandoro","0"
"7481",312,"2",6,"2","pandoro","spumante","0","1","0","1","0",16,"Famiglia del partner",20,"Studente","F","VI","Team Pandoro","1"
"7482",312,"2",6,"3","pandoro","spumante","1","0","0","1","0",20,"Famiglia del partner",20,"Studente","F","VI","Team Pandoro","0"
"7483",312,"2",7,"1","pandoro","passito","0","0","1","0","0",10,"Famiglia del partner",20,"Studente","F","VI","Team Pandoro","1"
"7484",312,"2",7,"2","panettone","passito","0","0","0","0","0",13,"Famiglia del partner",20,"Studente","F","VI","Team Pandoro","0"
"7485",312,"2",7,"3","panettone","passito","1","0","1","0","1",20,"Famiglia del partner",20,"Studente","F","VI","Team Pandoro","0"
"7486",312,"2",8,"1","pandoro","spumante","1","0","0","1","0",13,"Famiglia del partner",20,"Studente","F","VI","Team Pandoro","0"
"7487",312,"2",8,"2","panettone","spumante","1","0","0","0","1",10,"Famiglia del partner",20,"Studente","F","VI","Team Pandoro","0"
"7488",312,"2",8,"3","pandoro","passito","0","1","1","1","0",13,"Famiglia del partner",20,"Studente","F","VI","Team Pandoro","1"
"7489",313,"2",1,"1","pandoro","passito","0","1","0","0","1",13,"Famiglia del partner",26,"Disoccupato","F","FC","Team Pandoro","1"
"7490",313,"2",1,"2","panettone","passito","0","0","1","1","1",20,"Famiglia del partner",26,"Disoccupato","F","FC","Team Pandoro","0"
"7491",313,"2",1,"3","pandoro","passito","0","0","0","1","1",10,"Famiglia del partner",26,"Disoccupato","F","FC","Team Pandoro","0"
"7492",313,"2",2,"1","pandoro","spumante","1","1","1","1","1",10,"Famiglia del partner",26,"Disoccupato","F","FC","Team Pandoro","1"
"7493",313,"2",2,"2","panettone","spumante","1","1","1","0","0",20,"Famiglia del partner",26,"Disoccupato","F","FC","Team Pandoro","0"
"7494",313,"2",2,"3","panettone","spumante","0","1","1","1","0",20,"Famiglia del partner",26,"Disoccupato","F","FC","Team Pandoro","0"
"7495",313,"2",3,"1","pandoro","passito","0","1","1","1","0",20,"Famiglia del partner",26,"Disoccupato","F","FC","Team Pandoro","1"
"7496",313,"2",3,"2","pandoro","passito","1","0","0","0","1",16,"Famiglia del partner",26,"Disoccupato","F","FC","Team Pandoro","0"
"7497",313,"2",3,"3","panettone","spumante","0","0","0","1","1",16,"Famiglia del partner",26,"Disoccupato","F","FC","Team Pandoro","0"
"7498",313,"2",4,"1","pandoro","spumante","1","0","1","0","1",20,"Famiglia del partner",26,"Disoccupato","F","FC","Team Pandoro","1"
